car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,cluster_density,crowd_density,is_night,is_rain,filepath,cam_id,label
10,9,0,3,22,0.1728681640625,8046.227272727273,47502.0,129.211017578125,276.29959913671894,0.077189453125,8,13,1,1,6,0.1728681640625,10.426124572753906,0,0,dataset_cleaned/cam10_20251205_084726.png,cam10,congested
4,8,4,2,18,0.076984375,4379.555555555556,16048.0,131.983072265625,301.7088400801077,0.0880458984375,7,6,5,3,1,0.076984375,2.8948631286621094,0,0,dataset_cleaned/cam07_20251205_123630.png,cam07,free_flow
9,18,0,0,27,0.1629189453125,6178.851851851852,16544.0,107.672447265625,345.87805104424933,0.0672216796875,8,12,7,7,4,0.1629189453125,8.786346435546875,0,0,dataset_cleaned/cam08_20251203_154744.png,cam08,moderate
3,19,0,0,22,0.31378265625,15854.28157894737,143705.6,95.65821484375,312.7306384609325,0.037535302734375,3,15,1,1,2,0.2801630859375,12.816234588623047,1,0,dataset_cleaned/cam08_20251208_200714.png,cam08,congested
10,35,0,4,49,0.2867353515625,5992.183673469388,25434.0,119.3228525390625,365.9374789936743,0.0994072265625,18,17,14,16,1,0.2867353515625,34.35359191894531,0,0,dataset_cleaned/cam11_20251204_093121.png,cam11,congested
7,6,2,4,19,0.152365234375,8211.684210526315,33216.0,128.8862314453125,327.9234437980642,0.10378125,6,9,4,2,1,0.152365234375,3.9469563961029053,0,0,dataset_cleaned/cam07_20251204_113334.png,cam07,free_flow
9,6,3,2,20,0.18880312500000002,10069.5,77002.8,109.5218447265625,375.43462854165915,0.070078515625,6,9,3,1,3,0.16857421875,6.157350540161133,1,0,dataset_cleaned/cam07_20251207_212828.png,cam07,free_flow
7,21,1,2,31,0.3797490234375,12543.967741935483,114380.0,111.1568310546875,285.5959896835326,0.067017578125,3,26,2,3,4,0.3797490234375,20.865676879882812,0,0,dataset_cleaned/cam08_20251205_121704.png,cam08,congested
2,8,1,3,14,0.15033921875000003,11101.973076923077,69626.97,111.7848076171875,391.6516082998722,0.07287587890625,1,11,1,0,2,0.1342314453125,5.954423427581787,1,0,dataset_cleaned/cam07_20251207_210828.png,cam07,free_flow
4,16,1,2,23,0.0952822265625,4242.130434782609,46360.0,135.36711328125,224.96072695138454,0.061869140625,4,19,0,0,4,0.0952822265625,7.694074630737305,0,0,dataset_cleaned/cam09_20251203_123336.png,cam09,moderate
5,14,1,0,20,0.055798828125,2856.9,5508.0,123.0268095703125,295.76544766345893,0.0711669921875,7,9,4,4,1,0.055798828125,3.3003458976745605,0,0,dataset_cleaned/cam10_20251206_080508.png,cam10,free_flow
7,17,1,0,25,0.2473203125,10130.24,90636.0,118.2550966796875,302.61279130477806,0.0696904296875,1,20,4,5,6,0.2473203125,26.085344314575195,0,0,dataset_cleaned/cam08_20251209_172137.png,cam08,congested
5,12,2,3,22,0.110568359375,5146.454545454545,28056.0,129.675939453125,312.8787834461888,0.0972646484375,7,14,1,2,2,0.110568359375,3.9339771270751953,0,0,dataset_cleaned/cam07_20251204_130742.png,cam07,free_flow
8,13,1,1,23,0.17471890625,7292.615217391305,38163.56,85.4644306640625,369.6189135800172,0.045233447265625,13,7,3,5,1,0.1559990234375,8.927003860473633,1,0,dataset_cleaned/cam11_20251206_224352.png,cam11,moderate
12,8,1,1,22,0.1066962890625,4966.227272727273,24823.0,130.0571552734375,249.53714191479094,0.074841796875,4,16,2,1,10,0.1066962890625,3.9903931617736816,0,0,dataset_cleaned/cam09_20251205_155417.png,cam09,free_flow
14,15,2,7,38,0.2093837890625,5642.3421052631575,29952.0,125.7217724609375,283.52699451747037,0.059283203125,22,12,4,4,3,0.2093837890625,11.605320930480957,0,0,dataset_cleaned/cam11_20251207_143354.png,cam11,moderate
5,17,3,3,28,0.088673828125,3242.9285714285716,31360.0,137.47055859375,234.37324135198975,0.0740859375,7,21,0,0,4,0.088673828125,2.2801172733306885,0,0,dataset_cleaned/cam09_20251203_130828.png,cam09,free_flow
11,12,3,1,27,0.233177734375,8843.481481481482,66885.0,125.3733984375,320.7363967637777,0.0955400390625,7,15,5,3,5,0.233177734375,9.3904390335083,0,0,dataset_cleaned/cam10_20251204_131333.png,cam10,congested
8,10,0,0,18,0.054948906250000006,2930.6083333333336,7532.39,97.7454111328125,300.3542445513479,0.041142822265625,1,17,0,0,7,0.0490615234375,1.8522335290908813,1,0,dataset_cleaned/cam09_20251207_211342.png,cam09,free_flow
10,16,2,3,31,0.2441396484375,8064.4838709677415,76020.0,131.5650341796875,341.12283383824814,0.11233984375,8,16,7,7,4,0.2441396484375,5.899052619934082,0,0,dataset_cleaned/cam07_20251207_092827.png,cam07,free_flow
1,0,3,0,4,0.11086250000000002,26607.0,57705.75,95.8385244140625,319.59454083314426,0.026601513671874997,0,3,1,0,0,0.098984375,1.7541558742523193,1,0,dataset_cleaned/cam08_20251206_034907.png,cam08,free_flow
8,6,0,0,14,0.033001953125,2413.8571428571427,7777.0,115.32509765625,284.2636477677879,0.0496669921875,1,13,0,0,8,0.033001953125,4.239761829376221,0,0,dataset_cleaned/cam08_20251209_153649.png,cam08,free_flow
10,11,6,2,29,0.21106640625,7452.827586206897,88264.0,119.6214384765625,282.01329724578,0.0657783203125,0,22,7,5,9,0.21106640625,5.182204246520996,0,0,dataset_cleaned/cam08_20251206_092958.png,cam08,moderate
8,9,2,1,20,0.0663095703125,3395.05,19873.0,124.90641015625,272.92532353619004,0.0660595703125,8,12,0,0,2,0.0663095703125,3.0394363403320312,0,0,dataset_cleaned/cam10_20251207_084348.png,cam10,free_flow
16,15,0,0,31,0.159810546875,5278.903225806452,17236.0,123.5813916015625,345.8399947885809,0.103046875,6,17,8,6,7,0.159810546875,11.798596382141113,0,0,dataset_cleaned/cam10_20251204_163600.png,cam10,congested
5,8,3,5,21,0.1581884765625,7713.571428571428,44550.0,130.1773798828125,276.9556868366661,0.060576171875,16,5,0,1,2,0.1581884765625,2.1332221031188965,0,0,dataset_cleaned/cam11_20251203_130340.png,cam11,free_flow
9,18,4,3,34,0.2179599609375,6564.441176470588,32766.0,125.06239453125,308.2681624555883,0.0737333984375,20,9,5,8,2,0.2179599609375,5.965485095977783,0,0,dataset_cleaned/cam11_20251204_125937.png,cam11,free_flow
14,19,3,0,36,0.34149390625000003,9106.504166666668,59908.92,93.30849609375,415.3332042959679,0.06519765625,9,22,5,2,5,0.3049052734375,22.099712371826172,1,0,dataset_cleaned/cam11_20251205_212316.png,cam11,congested
8,22,0,3,33,0.18648875,5425.1272727272735,21984.32,91.9646611328125,382.3433189788092,0.050492822265625,10,16,7,7,5,0.1665078125,11.453102111816406,1,0,dataset_cleaned/cam11_20251206_203514.png,cam11,moderate
9,15,3,1,28,0.195978515625,7167.214285714285,35319.0,123.8663037109375,343.7984825140297,0.0989208984375,5,18,5,4,1,0.195978515625,12.423433303833008,0,0,dataset_cleaned/cam10_20251207_115848.png,cam10,congested
10,1,0,1,12,0.14580234375,12724.568181818182,84635.1,102.64496875,274.89161509277335,0.036904443359375004,3,7,1,0,9,0.1301806640625,1.3323339223861694,1,0,dataset_cleaned/cam09_20251208_205617.png,cam09,free_flow
10,29,0,1,40,0.33204500000000003,7969.080000000001,28533.06,93.4060576171875,412.2570745900601,0.06340634765625,10,21,9,13,5,0.29646875,31.817716598510742,1,0,dataset_cleaned/cam11_20251205_204316.png,cam11,congested
11,17,2,0,30,0.19289921875000002,6172.775,21997.71,97.740732421875,359.6775042552818,0.056911816406249996,9,15,6,8,6,0.1722314453125,3.7900826930999756,1,0,dataset_cleaned/cam10_20251206_214349.png,cam10,free_flow
3,7,1,0,11,0.07014656250000001,6121.881818181818,23976.34,96.7266708984375,342.15766369984044,0.044031494140625,0,8,3,5,1,0.062630859375,13.398184776306152,1,0,dataset_cleaned/cam08_20251205_184420.png,cam08,congested
11,35,2,0,48,0.239546875,5110.333333333333,56416.0,121.7198330078125,375.9779337437049,0.0924951171875,16,27,5,7,2,0.239546875,13.166951179504395,0,0,dataset_cleaned/cam11_20251207_102854.png,cam11,congested
8,36,1,0,45,0.1960751953125,4461.8,21888.0,126.212421875,334.3700727238616,0.1051455078125,6,28,11,11,3,0.1960751953125,13.072589874267578,0,0,dataset_cleaned/cam10_20251209_152158.png,cam10,congested
4,7,5,3,19,0.1922529296875,10361.421052631578,64780.0,127.1168603515625,280.09678261394885,0.0747294921875,8,9,2,2,2,0.1922529296875,2.7942020893096924,0,0,dataset_cleaned/cam07_20251208_133821.png,cam07,free_flow
6,38,0,1,45,0.267509765625,6087.333333333333,45188.0,123.14796875,376.73065345420827,0.1222275390625,6,25,14,15,1,0.267509765625,42.86052703857422,0,0,dataset_cleaned/cam10_20251209_111209.png,cam10,congested
10,26,2,2,40,0.36964453125,9462.9,86400.0,122.7447646484375,283.05549638290324,0.0689111328125,18,12,10,12,2,0.36964453125,21.10944366455078,0,0,dataset_cleaned/cam11_20251204_173059.png,cam11,congested
10,22,3,0,35,0.257806640625,7542.685714285714,49629.0,121.050498046875,353.09112135013487,0.0916708984375,8,22,5,4,4,0.257806640625,11.560912132263184,0,0,dataset_cleaned/cam11_20251204_083857.png,cam11,moderate
9,12,1,1,23,0.0724326171875,3224.8260869565215,12510.0,121.81367578125,305.0440871852875,0.086212890625,0,13,10,11,6,0.0724326171875,11.70285415649414,0,0,dataset_cleaned/cam08_20251206_153958.png,cam08,congested
7,4,0,1,12,0.049312812500000004,3945.025,8293.56,99.8392001953125,288.6675914600979,0.039989013671875,3,9,0,0,6,0.044029296875,1.356860876083374,1,0,dataset_cleaned/cam09_20251207_185842.png,cam09,free_flow
0,0,3,2,5,0.28586468750000005,54886.020000000004,137146.56,106.2400478515625,313.1859630734358,0.0410224609375,2,3,0,0,0,0.255236328125,0.7691715359687805,1,0,dataset_cleaned/cam07_20251206_014857.png,cam07,free_flow
5,1,0,1,7,0.1541575,21141.6,129780.0,99.1396513671875,280.0170739763365,0.033598242187499995,4,3,0,0,1,0.137640625,1.098612666130066,1,0,dataset_cleaned/cam09_20251207_220342.png,cam09,free_flow
8,25,4,1,38,0.1713203125,4616.631578947368,35721.0,130.752123046875,311.40031949121095,0.0988583984375,5,29,4,6,4,0.1713203125,9.746108055114746,0,0,dataset_cleaned/cam07_20251209_120655.png,cam07,moderate
7,16,0,1,24,0.0685205078125,2923.5416666666665,7381.0,134.618998046875,268.2413432049408,0.0877607421875,2,22,0,0,7,0.0685205078125,2.9272055625915527,0,0,dataset_cleaned/cam09_20251207_133842.png,cam09,free_flow
2,19,0,0,21,0.24338125000000002,11126.000000000002,60657.73,89.6686455078125,338.90606813043263,0.041547900390624996,0,19,2,5,1,0.2173046875,41.41872024536133,1,0,dataset_cleaned/cam08_20251206_193459.png,cam08,congested
6,11,0,1,18,0.08822734375000002,4705.458333333333,42830.49,117.117982421875,313.83735397419673,0.06025537109375,5,11,2,4,2,0.0787744140625,6.6182451248168945,1,0,dataset_cleaned/cam10_20251206_054915.png,cam10,moderate
6,14,0,0,20,0.0365654296875,1872.15,7154.0,125.83184375,308.2956974332418,0.0783037109375,10,9,1,3,1,0.0365654296875,7.859362602233887,0,0,dataset_cleaned/cam10_20251207_143848.png,cam10,moderate
25,7,2,0,34,0.19701171875,5562.683823529412,30089.39,105.035798828125,407.6112405517757,0.08149375,10,21,3,1,15,0.1759033203125,17.301380157470703,1,0,dataset_cleaned/cam10_20251207_201348.png,cam10,congested
6,14,2,3,25,0.15785000000000002,6061.4400000000005,18169.2,100.7118681640625,357.5624772162435,0.061656542968750006,4,15,6,9,5,0.1409375,9.647867202758789,1,0,dataset_cleaned/cam07_20251207_054331.png,cam07,moderate
10,11,2,1,24,0.17362078125000002,6944.83125,93960.72,99.6329306640625,341.6226793620856,0.04875048828125,5,18,1,0,9,0.1550185546875,3.2171735763549805,1,0,dataset_cleaned/cam09_20251206_180504.png,cam09,free_flow
11,8,4,1,24,0.0666806640625,2845.0416666666665,9825.0,121.10051171875,272.94584778835207,0.065453125,0,21,3,3,10,0.0666806640625,5.786623477935791,0,0,dataset_cleaned/cam08_20251206_110458.png,cam08,moderate
8,6,2,5,21,0.16665234375,8126.285714285715,68950.0,131.7776982421875,308.2744359941244,0.093876953125,8,11,2,1,4,0.16665234375,3.8344688415527344,0,0,dataset_cleaned/cam07_20251205_102700.png,cam07,free_flow
5,27,1,1,34,0.16978718750000002,4793.9911764705885,18231.0,106.2202685546875,357.0057764585372,0.066010302734375,4,21,9,8,1,0.151595703125,12.519940376281738,1,0,dataset_cleaned/cam10_20251207_190848.png,cam10,congested
10,19,2,5,36,0.2920888671875,8308.305555555555,114456.0,123.5425439453125,357.4057336827239,0.1168046875,9,19,8,8,3,0.2920888671875,8.018173217773438,0,0,dataset_cleaned/cam07_20251204_093002.png,cam07,moderate
3,3,1,1,8,0.1112861328125,14244.625,48762.0,110.0811845703125,286.7265880652534,0.053958984375,3,4,1,1,0,0.1112861328125,1.9926574230194092,0,0,dataset_cleaned/cam08_20251207_100334.png,cam08,free_flow
6,3,6,3,18,0.2132138671875,12129.5,62496.0,125.01825,299.89527274197,0.0829375,10,7,1,0,1,0.2132138671875,2.395678758621216,0,0,dataset_cleaned/cam07_20251208_131815.png,cam07,free_flow
11,27,1,0,39,0.2112197265625,5545.871794871795,43218.0,129.25152734375,269.6147922469139,0.0825048828125,3,35,1,1,9,0.2112197265625,12.919768333435059,0,0,dataset_cleaned/cam09_20251203_164219.png,cam09,moderate
5,10,0,3,18,0.058177734375,3309.6666666666665,16268.0,134.1605087890625,235.5135861051168,0.0703076171875,4,13,1,0,4,0.058177734375,3.281186103820801,0,0,dataset_cleaned/cam09_20251209_155651.png,cam09,free_flow
6,9,1,6,22,0.05359765625,2494.7272727272725,7881.0,127.181060546875,309.20460749927406,0.081580078125,12,10,0,0,1,0.05359765625,4.7318596839904785,0,0,dataset_cleaned/cam10_20251208_120359.png,cam10,moderate
6,18,1,2,27,0.081517578125,3091.6296296296296,13040.0,130.9519140625,246.2389535018453,0.0717978515625,5,18,4,4,4,0.081517578125,3.538041114807129,0,0,dataset_cleaned/cam09_20251208_171950.png,cam09,free_flow
6,3,1,3,13,0.07399609375,5828.615384615385,31464.0,131.738853515625,252.412596736599,0.0735419921875,5,8,0,0,4,0.07399609375,1.9866901636123657,0,0,dataset_cleaned/cam09_20251207_110841.png,cam09,free_flow
14,12,7,0,33,0.3014267578125,9353.363636363636,55370.0,125.9764150390625,325.84100724117656,0.1025849609375,13,15,5,4,6,0.3014267578125,9.457917213439941,0,0,dataset_cleaned/cam10_20251205_101727.png,cam10,congested
12,11,2,0,25,0.32748046875,13413.6,60172.0,92.8678427734375,343.17903644604115,0.0659697265625,5,13,7,6,6,0.32748046875,35.19163131713867,0,0,dataset_cleaned/cam08_20251203_173710.png,cam08,congested
7,19,1,4,31,0.1434228515625,4737.580645161291,16080.0,105.477107421875,318.37566831806083,0.0619853515625,8,20,3,4,3,0.1434228515625,11.493827819824219,0,0,dataset_cleaned/cam08_20251204_091606.png,cam08,congested
6,10,0,3,19,0.0490517578125,2643.6315789473683,7968.0,117.743275390625,277.2579574438467,0.0478974609375,7,11,1,1,5,0.0490517578125,10.549822807312012,0,0,dataset_cleaned/cam08_20251208_143404.png,cam08,congested
11,22,1,1,35,0.1019599609375,2983.057142857143,7236.0,127.3268955078125,298.15651292662045,0.0811015625,12,23,0,2,3,0.1019599609375,4.537339210510254,0,0,dataset_cleaned/cam10_20251207_095348.png,cam10,moderate
17,13,4,0,34,0.40083968750000004,11317.826470588236,63956.82,96.503349609375,417.166165264592,0.06781904296874999,10,18,6,2,9,0.357892578125,22.11639976501465,1,0,dataset_cleaned/cam11_20251206_185014.png,cam11,congested
2,4,1,1,8,0.072525390625,9283.25,35482.0,135.1201513671875,247.33188517528447,0.0800908203125,2,5,1,1,2,0.072525390625,1.6911005973815918,0,0,dataset_cleaned/cam09_20251205_120203.png,cam09,free_flow
9,12,3,0,24,0.132107421875,5636.583333333333,17080.0,99.51049609375,289.7668792861168,0.0432578125,3,20,1,1,7,0.132107421875,16.822458267211914,0,0,dataset_cleaned/cam08_20251204_174051.png,cam08,congested
10,28,0,0,38,0.1517373046875,4088.9210526315787,11050.0,120.4847255859375,345.7578754358208,0.1016767578125,8,24,6,8,3,0.1517373046875,15.076311111450195,0,0,dataset_cleaned/cam10_20251203_155936.png,cam10,congested
8,9,0,1,18,0.1052890625,5989.777777777777,35109.0,129.4080126953125,310.3138724636801,0.0868369140625,6,8,4,2,1,0.1052890625,3.1752519607543945,0,0,dataset_cleaned/cam10_20251206_121509.png,cam10,free_flow
14,18,4,6,42,0.3571279296875,8707.119047619048,99534.0,124.430556640625,341.61419445180906,0.085814453125,18,21,3,5,3,0.3571279296875,9.662294387817383,0,0,dataset_cleaned/cam11_20251203_103605.png,cam11,moderate
6,12,0,8,26,0.178623046875,7035.0,53130.0,126.7107333984375,300.83677562698267,0.071611328125,19,3,4,5,1,0.178623046875,6.213823318481445,0,0,dataset_cleaned/cam11_20251204_104732.png,cam11,moderate
6,12,1,5,24,0.118767578125,5067.416666666667,23296.0,128.7732998046875,297.984879843689,0.08742578125,11,9,4,3,2,0.118767578125,3.6396517753601074,0,0,dataset_cleaned/cam07_20251209_140650.png,cam07,free_flow
9,7,3,1,20,0.1386845703125,7100.65,89652.0,124.2290341796875,302.4658118618736,0.07898046875,10,7,3,2,1,0.1386845703125,4.043913841247559,0,0,dataset_cleaned/cam10_20251206_082508.png,cam10,moderate
5,35,2,2,44,0.5110703125,11894.0,99308.0,107.0129599609375,362.2731096961582,0.096171875,5,31,8,10,1,0.5110703125,32.68499755859375,0,0,dataset_cleaned/cam08_20251209_165640.png,cam08,congested
10,26,1,3,40,0.20724921875000005,4973.98125,55110.15,92.7663759765625,399.60165240121546,0.057106054687500005,12,25,3,3,3,0.1850439453125,13.98259162902832,1,0,dataset_cleaned/cam11_20251208_214239.png,cam11,congested
9,14,1,1,25,0.1517880859375,6217.24,28768.0,127.118689453125,289.83563308208375,0.0636103515625,19,5,1,2,3,0.1517880859375,3.4507462978363037,0,0,dataset_cleaned/cam11_20251209_151705.png,cam11,free_flow
12,16,1,1,30,0.3573486328125,12197.5,93852.0,104.4035107421875,344.5847460878135,0.0736201171875,4,22,4,2,7,0.3573486328125,14.655412673950195,0,0,dataset_cleaned/cam08_20251203_105735.png,cam08,congested
6,1,0,2,9,0.0435322265625,4953.0,14136.0,129.688939453125,262.41156678611657,0.0475048828125,3,5,1,0,4,0.0435322265625,2.5887484550476074,0,0,dataset_cleaned/cam08_20251209_130659.png,cam08,free_flow
5,19,0,4,28,0.07923671875,2716.6875,8212.19,97.6930576171875,294.44919095524637,0.039002880859375,2,26,0,0,4,0.0707470703125,1.5514395236968994,1,0,dataset_cleaned/cam09_20251208_215618.png,cam09,free_flow
6,18,1,5,30,0.26170703125,8932.933333333332,33728.0,111.5673095703125,316.79387625759495,0.07832421875,13,9,8,12,3,0.26170703125,10.217724800109863,0,0,dataset_cleaned/cam11_20251203_141313.png,cam11,moderate
2,2,0,0,4,0.07175437500000001,17221.05,51257.950000000004,89.662548828125,328.93897077781673,0.03004716796875,0,3,1,0,1,0.06406640625,1.9474401473999023,1,0,dataset_cleaned/cam08_20251209_182127.png,cam08,free_flow
4,6,1,7,18,0.08991015625,5114.888888888889,15228.0,133.77951953125,256.67765062361815,0.083599609375,5,13,0,0,4,0.08991015625,2.741079330444336,0,0,dataset_cleaned/cam09_20251205_111217.png,cam09,free_flow
3,17,1,3,24,0.1107099609375,4723.625,10384.0,106.22687109375,314.7087944625509,0.0588486328125,5,19,0,1,2,0.1107099609375,5.507533073425293,0,0,dataset_cleaned/cam08_20251203_110914.png,cam08,moderate
5,3,0,2,10,0.031177734375,3192.6,9664.0,133.2132880859375,254.06005975017928,0.078865234375,3,7,0,0,4,0.031177734375,1.691886067390442,0,0,dataset_cleaned/cam09_20251207_120842.png,cam09,free_flow
4,12,1,3,20,0.0604619140625,3095.65,12544.0,120.53108984375,352.4556342147826,0.0929921875,9,10,1,2,1,0.0604619140625,11.326936721801758,0,0,dataset_cleaned/cam10_20251208_155004.png,cam10,congested
10,19,1,4,34,0.1161044921875,3496.794117647059,25740.0,133.393318359375,270.67733826747053,0.060306640625,26,8,0,1,1,0.1161044921875,8.518101692199707,0,0,dataset_cleaned/cam11_20251208_125925.png,cam11,moderate
7,18,2,6,33,0.1861474609375,5776.212121212121,25872.0,126.886396484375,282.2479350715295,0.0689931640625,17,10,6,7,1,0.1861474609375,7.796469688415527,0,0,dataset_cleaned/cam11_20251203_133437.png,cam11,moderate
9,3,0,2,14,0.0535517578125,3916.9285714285716,16898.0,122.1284248046875,281.1753304670096,0.0509228515625,5,9,0,0,5,0.0535517578125,3.0172905921936035,0,0,dataset_cleaned/cam08_20251204_122106.png,cam08,free_flow
17,8,2,0,27,0.2762529296875,10477.148148148148,45815.0,121.8054306640625,311.30353329894905,0.0805498046875,11,13,3,1,5,0.2762529296875,3.942645788192749,0,0,dataset_cleaned/cam11_20251203_145930.png,cam11,free_flow
11,21,0,5,37,0.25234375,6983.783783783784,51376.0,119.0591396484375,334.32909782737613,0.0829384765625,18,10,9,10,1,0.25234375,9.072635650634766,0,0,dataset_cleaned/cam11_20251209_100712.png,cam11,moderate
10,27,2,0,39,0.1875029296875,4923.153846153846,60732.0,127.846900390625,320.3439818882904,0.0972255859375,11,23,5,3,2,0.1875029296875,8.904062271118164,0,0,dataset_cleaned/cam10_20251203_112309.png,cam10,congested
13,19,1,0,33,0.2303875,6702.181818181818,31010.21,90.5986357421875,399.25468283020365,0.05582109375,15,11,7,6,4,0.205703125,14.608818054199219,1,0,dataset_cleaned/cam11_20251206_183014.png,cam11,congested
9,9,0,2,20,0.0414833984375,2123.95,6237.0,124.069544921875,332.2233759374389,0.0875361328125,13,6,1,2,1,0.0414833984375,8.524247169494629,0,0,dataset_cleaned/cam10_20251208_133429.png,cam10,congested
17,9,4,1,31,0.2647666015625,8745.838709677419,39592.0,123.8427861328125,321.80940554137806,0.095376953125,8,16,7,2,7,0.2647666015625,8.151622772216797,0,0,dataset_cleaned/cam10_20251204_152738.png,cam10,congested
10,10,0,1,21,0.0427958984375,2086.809523809524,5328.0,128.9435234375,290.1824424359743,0.0721474609375,10,11,0,0,2,0.0427958984375,2.5529940128326416,0,0,dataset_cleaned/cam10_20251207_065847.png,cam10,free_flow
3,7,2,1,13,0.090572265625,7134.307692307692,37942.0,102.071166015625,341.2031357915916,0.071443359375,5,6,2,3,0,0.090572265625,13.609926223754883,0,0,dataset_cleaned/cam10_20251204_174556.png,cam10,congested
14,35,1,4,54,0.345408203125,6549.962962962963,43792.0,116.54358203125,392.303741445614,0.1253359375,13,28,13,16,6,0.345408203125,23.012794494628906,0,0,dataset_cleaned/cam10_20251208_122908.png,cam10,congested
5,9,10,2,26,0.247380859375,9743.0,42676.0,128.8428330078125,296.37239666598407,0.0898095703125,10,11,5,4,2,0.247380859375,3.4940996170043945,0,0,dataset_cleaned/cam07_20251205_115142.png,cam07,free_flow
7,7,4,3,21,0.151037109375,7364.857142857143,30160.0,130.3936142578125,318.0613712330159,0.100771484375,8,8,5,4,2,0.151037109375,4.407984733581543,0,0,dataset_cleaned/cam07_20251203_110213.png,cam07,free_flow
7,7,0,4,18,0.0781064453125,4443.388888888889,18176.0,133.885982421875,293.0665235767661,0.08560546875,10,7,1,1,3,0.0781064453125,2.1354286670684814,0,0,dataset_cleaned/cam07_20251207_074827.png,cam07,free_flow
8,19,6,2,35,0.18417578125,5388.457142857143,34250.0,130.0762646484375,284.6841301507531,0.069244140625,21,12,2,2,4,0.18417578125,4.859489917755127,0,0,dataset_cleaned/cam11_20251209_115214.png,cam11,free_flow
18,3,0,0,21,0.16965703125000003,7755.750000000001,26304.14,100.09969140625,308.4432660108128,0.04565595703125,2,17,2,0,15,0.1514794921875,3.1779167652130127,1,0,dataset_cleaned/cam09_20251205_184405.png,cam09,free_flow
8,18,2,5,33,0.127925,3721.4545454545455,26821.2,97.7643427734375,315.86984520656006,0.044654052734375,4,28,1,0,7,0.11421875,4.891402721405029,1,0,dataset_cleaned/cam09_20251205_201300.png,cam09,free_flow
0,5,0,1,6,0.024806640625,4233.666666666667,16562.0,134.512431640625,217.38191922308343,0.0562451171875,0,6,0,0,0,0.024806640625,1.6729683876037598,0,0,dataset_cleaned/cam09_20251204_130403.png,cam09,free_flow
13,19,0,3,35,0.23810546875,6966.285714285715,42742.0,115.9564453125,340.20576000533964,0.079529296875,18,11,6,9,5,0.23810546875,10.444965362548828,0,0,dataset_cleaned/cam11_20251209_092211.png,cam11,moderate
4,0,0,0,4,0.028957031250000004,6949.6875,12446.52,104.0466865234375,283.09814153145135,0.0339302734375,0,4,0,0,4,0.0258544921875,0.9170496463775635,1,0,dataset_cleaned/cam09_20251203_230311.png,cam09,free_flow
6,23,0,4,33,0.1306279296875,4053.4242424242425,34692.0,133.7565556640625,232.73310965440274,0.0725322265625,4,28,1,4,5,0.1306279296875,7.495568752288818,0,0,dataset_cleaned/cam09_20251204_133214.png,cam09,moderate
1,0,1,0,2,0.050267578125,25737.0,25803.0,91.0641494140625,296.6024368524781,0.031498046875,1,1,0,0,1,0.050267578125,2.1019275188446045,0,0,dataset_cleaned/cam08_20251207_175835.png,cam08,free_flow
7,10,1,2,20,0.11501953125,5889.0,28836.0,127.8961435546875,353.91643885491953,0.1086845703125,7,8,5,5,0,0.11501953125,3.686099052429199,0,0,dataset_cleaned/cam07_20251204_105546.png,cam07,free_flow
1,1,0,0,2,0.00535828125,2571.975,3099.27,92.7386171875,292.3497859923582,0.029159814453125,0,2,0,0,1,0.0047841796875,2.131887912750244,1,0,dataset_cleaned/cam08_20251207_014339.png,cam08,free_flow
4,8,0,2,14,0.066888671875,4892.428571428572,21808.0,136.061908203125,226.76059592597886,0.065685546875,5,9,0,0,3,0.066888671875,1.9545793533325195,0,0,dataset_cleaned/cam09_20251204_134618.png,cam09,free_flow
14,8,0,0,22,0.07668609375,3346.302272727273,10144.470000000001,95.1491787109375,320.7433374007285,0.0461755859375,6,16,0,1,12,0.0684697265625,2.572312355041504,1,0,dataset_cleaned/cam09_20251206_184004.png,cam09,free_flow
8,3,2,3,16,0.0757861328125,4850.3125,23712.0,127.2983310546875,337.3575909577904,0.0998017578125,10,5,1,0,2,0.0757861328125,2.7036993503570557,0,0,dataset_cleaned/cam07_20251204_110513.png,cam07,free_flow
4,5,0,0,9,0.025700937500000003,2741.4333333333334,6186.18,79.004353515625,372.78507890322555,0.0328080078125,8,1,0,0,0,0.022947265625,3.7868082523345947,1,0,dataset_cleaned/cam11_20251206_034919.png,cam11,free_flow
7,9,1,1,18,0.1231455078125,7005.611111111111,26220.0,111.9711064453125,302.3217551928559,0.060169921875,3,14,1,2,6,0.1231455078125,3.798645257949829,0,0,dataset_cleaned/cam08_20251204_090637.png,cam08,free_flow
8,3,1,0,12,0.04863687500000001,3890.95,9520.29,103.71019921875,363.884070940678,0.060310156250000004,5,7,0,0,4,0.04342578125,2.84067964553833,1,0,dataset_cleaned/cam10_20251206_190009.png,cam10,free_flow
16,24,3,1,44,0.4018842187500001,8768.382954545456,83294.04000000001,97.3272509765625,416.8370587116721,0.070366552734375,12,26,6,4,6,0.3588251953125,28.311899185180664,1,0,dataset_cleaned/cam11_20251205_181106.png,cam11,congested
13,8,1,4,26,0.201197265625,7924.076923076923,71906.0,123.3012607421875,350.34333713182065,0.10241015625,15,8,3,1,4,0.201197265625,4.8937249183654785,0,0,dataset_cleaned/cam10_20251203_150153.png,cam10,moderate
